gaiadr2_id,ra,dec,e_ra,e_dec,pmRA,pmDE,epoch_yr,time_bjd,airmass,mag_g,emag_g,mag_r,emag_r,mag_i,emag_i,mag_z,emag_z,obs_mag_g,obs_emag_g,obs_mag_r,obs_emag_r,obs_mag_i,obs_emag_i,obs_mag_z,obs_emag_z,time_from_midnight
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.772329924,1.1133131455395093,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.611441533261399,0.023990071695757155,-10.107320632581828,0.018914254393044196,-9.597762710650832,0.022160952247620425,-9.019403078281474,0.019485461870247116,3.4845137782394873
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.7824250124,1.1482711852090663,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.563216329049215,0.017974512866414678,-10.08237443159992,0.021684306748349192,-9.566075772484705,0.019386265728322374,-8.992521982696422,0.016820541028000364,3.7149783745408045
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.792398888,1.1891575230412834,16.9748490234375,0.03251476737229997,16.665039470291138,0.01105893298147239,16.27759084033966,0.00845813254091433,16.326850430297853,0.016190430022661403,-8.568089507879975,0.0472347884441367,-10.007580015973083,0.047790641700897266,-9.315320727581838,0.031092137201561836,-8.837511926938326,0.0513515906668293,3.965618703514336
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.802366229,1.2373367186781676,16.9748490234375,0.03251476737229997,16.665039470291138,0.01105893298147239,16.27759084033966,0.00845813254091433,16.326850430297853,0.016190430022661403,-8.586260728511636,0.032582546468879085,-9.971272665388431,0.07169886846304199,-9.308721438284499,0.030556528552192635,-8.810485459602603,0.04707891523529509,4.194934464991091
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.832413979,1.4410668326238496,16.9748490234375,0.03251476737229997,16.665039470291138,0.01105893298147239,16.27759084033966,0.00845813254091433,16.326850430297853,0.016190430022661403,-8.625464648781968,0.033504122976985816,-10.019951407363667,0.06655484316161657,-9.334022380753371,0.02425207353059431,-8.85207123473916,0.060165177342589506,4.923278119415043
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.842430945,1.5357154333995944,16.9748490234375,0.03251476737229997,16.665039470291138,0.01105893298147239,16.27759084033966,0.00845813254091433,16.326850430297853,0.016190430022661403,-8.63920952224587,0.038820283736244826,-10.008365608212412,0.07200954461710433,-9.338296233175239,0.03249467215600505,-8.835962095698584,0.06859407790727423,5.1579944975674135
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.8524190276,1.6490200991462136,16.9748490234375,0.03251476737229997,16.665039470291138,0.01105893298147239,16.27759084033966,0.00845813254091433,16.326850430297853,0.016190430022661403,-8.672177581522917,0.030105111992178833,-10.046169303676887,0.037285515796482926,-9.356327131233542,0.027632831396484647,-8.89835824079556,0.041047666017280146,5.401641704142092
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.8624036675,1.7862122907550793,16.9748490234375,0.03251476737229997,16.665039470291138,0.01105893298147239,16.27759084033966,0.00845813254091433,16.326850430297853,0.016190430022661403,-8.701664604098443,0.032150646144109125,-10.066143410818839,0.03806493279784626,-9.362342389553312,0.02142159696280639,-8.91298438580903,0.04002703359647855,5.638560019433497
4.0831536651749325e+18,290.80027896379,-20.19229212922,0.0,0.0,-10.693,-14.285,2015.5,2460479.5523166596,1.4898421109924074,16.9748490234375,0.03251476737229997,16.665039470291138,0.01105893298147239,16.27759084033966,0.00845813254091433,16.326850430297853,0.016190430022661403,-8.718948723889769,0.025946656851547244,-10.056678139703665,0.03169021421700412,-9.372470572162102,0.020664795119002616,-8.930530798227064,0.029427803498714135,-1.794571414589882
4.0831536651749325e+18,290.80027896379,-20.19229212922,0.0,0.0,-10.693,-14.285,2015.5,2460479.5624174704,1.401896009683679,16.9748490234375,0.03251476737229997,16.665039470291138,0.01105893298147239,16.27759084033966,0.00845813254091433,16.326850430297853,0.016190430022661403,-8.70929530060498,0.01639677669727924,-10.045893300396202,0.033857618806316256,-9.370880486828236,0.02356815937204864,-8.924685936675907,0.03535194239791358,-1.5707688331604004
